+1  1:-1.000000 2:-0.030075 3:-0.714286 4:0.000000 5:-0.384615 6:-0.500000 7:-1.000000 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.900000 14:-0.980800
+1  1:1.000000 2:-0.781955 3:-0.785714 4:-1.000000 5:-0.846154 6:-0.250000 7:-0.923860 8:1.000000 9:1.000000 10:-0.761194 11:1.000000 12:0.000000 13:-0.840000 14:-0.999980
+1  1:-1.000000 2:-0.669173 3:-0.107143 4:0.000000 5:-0.230769 6:-0.250000 7:-0.894737 8:1.000000 9:1.000000 10:-0.641791 11:1.000000 12:0.000000 13:-0.880000 14:-0.988660
+1  1:1.000000 2:-0.611429 3:-0.875000 4:-1.000000 5:0.076923 6:-0.250000 7:-0.929825 8:1.000000 9:1.000000 10:-0.850746 11:1.000000 12:0.000000 13:-0.840000 14:-0.884460
+1  1:1.000000 2:0.325714 3:-0.497143 4:0.000000 5:-0.076923 6:-0.250000 7:-0.017544 8:1.000000 9:1.000000 10:-0.820896 11:1.000000 12:0.000000 13:-0.640000 14:-0.973360
+1  1:1.000000 2:0.268271 3:-0.178571 4:0.000000 5:-1.000000 6:-1.000000 7:-0.649123 8:1.000000 9:1.000000 10:-0.850746 11:-1.000000 12:0.000000 13:-1.000000 14:-0.822980
-1  1:1.000000 2:-0.182857 3:-0.940357 4:0.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.870000 14:-0.999980
+1  1:1.000000 2:0.130226 3:-0.285714 4:0.000000 5:-0.692308 6:0.000000 7:-1.000000 8:1.000000 9:1.000000 10:-0.671642 11:-1.000000 12:0.000000 13:-1.000000 14:-0.975020
-1  1:1.000000 2:-0.215639 3:-0.964286 4:0.000000 5:-0.076923 6:-0.250000 7:-0.982456 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:-0.712000 14:-1.000000
+1  1:1.000000 2:-0.233083 3:-0.321429 4:0.000000 5:-0.076923 6:-0.250000 7:-0.543860 8:1.000000 9:1.000000 10:-0.582090 11:-1.000000 12:0.000000 13:-0.760000 14:-0.907860
+1  1:1.000000 2:-0.639098 3:-0.964286 4:0.000000 5:0.076923 6:-0.250000 7:-0.897544 8:1.000000 9:1.000000 10:-0.850746 11:1.000000 12:0.000000 13:-0.688000 14:-1.000000
+1  1:-1.000000 2:-0.027669 3:-0.785714 4:0.000000 5:0.076923 6:-0.250000 7:-0.833333 8:1.000000 9:1.000000 10:-0.761194 11:1.000000 12:0.000000 13:-0.604000 14:-0.916820
-1  1:1.000000 2:-0.821955 3:-0.285714 4:-1.000000 5:-0.538462 6:0.750000 7:-0.941404 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.860000 14:-1.000000
+1  1:1.000000 2:-0.584060 3:-0.854286 4:-1.000000 5:-0.230769 6:-0.250000 7:-0.859649 8:1.000000 9:1.000000 10:-0.910448 11:1.000000 12:0.000000 13:-0.630000 14:-0.988800
+1  1:1.000000 2:-0.506165 3:-0.535714 4:0.000000 5:0.846154 6:-0.250000 7:-0.780702 8:1.000000 9:1.000000 10:-0.761194 11:-1.000000 12:0.000000 13:-0.670000 14:-0.976000
+1  1:1.000000 2:0.513684 3:0.428571 4:0.000000 5:1.000000 6:0.750000 7:0.228070 8:1.000000 9:1.000000 10:-0.731343 11:1.000000 12:0.000000 13:-1.000000 14:-0.980000
-1  1:-1.000000 2:-0.661654 3:-0.214286 4:-1.000000 5:-0.230769 6:-0.250000 7:-0.684211 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.880000 14:-1.000000
+1  1:-1.000000 2:0.651729 3:0.071429 4:0.000000 5:0.384615 6:1.000000 7:-1.000000 8:1.000000 9:1.000000 10:-0.582090 11:-1.000000 12:0.000000 13:-1.000000 14:-0.932480
+1  1:1.000000 2:0.894737 3:0.592143 4:0.000000 5:0.384615 6:1.000000 7:-0.105263 8:1.000000 9:1.000000 10:-0.970149 11:1.000000 12:0.000000 13:-1.000000 14:-0.997820
+1  1:1.000000 2:-0.639098 3:-0.946429 4:0.000000 5:0.076923 6:0.000000 7:-0.982456 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.651000 14:-0.999540
-1  1:1.000000 2:-0.366015 3:-0.714286 4:0.000000 5:-0.846154 6:0.000000 7:-0.122807 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.816000 14:-1.000000
+1  1:-1.000000 2:0.012632 3:-0.428571 4:0.000000 5:0.384615 6:0.000000 7:-0.543860 8:1.000000 9:1.000000 10:-0.820896 11:-1.000000 12:0.000000 13:-0.625000 14:0.022000
+1  1:-1.000000 2:-0.551278 3:-0.925714 4:0.000000 5:0.076923 6:-0.250000 7:-0.824561 8:1.000000 9:1.000000 10:-0.850746 11:1.000000 12:0.000000 13:-0.700000 14:-0.971400
-1  1:1.000000 2:-0.055038 3:-0.892857 4:0.000000 5:0.076923 6:-0.250000 7:-0.824561 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.860000 14:-1.000000
+1  1:1.000000 2:-0.799398 3:-0.500000 4:0.000000 5:0.076923 6:-0.250000 7:-0.885965 8:1.000000 9:1.000000 10:-0.910448 11:-1.000000 12:0.000000 13:-0.800000 14:-0.972180
+1  1:1.000000 2:0.020150 3:-0.821429 4:0.000000 5:-0.076923 6:0.000000 7:-0.824561 8:1.000000 9:1.000000 10:-0.641791 11:1.000000 12:0.000000 13:-0.590000 14:-0.949800
+1  1:1.000000 2:0.165414 3:-0.535714 4:0.000000 5:-0.538462 6:-0.250000 7:-0.558596 8:1.000000 9:1.000000 10:-0.552239 11:-1.000000 12:0.000000 13:-1.000000 14:-0.775960
+1  1:1.000000 2:0.313383 3:-0.392857 4:0.000000 5:0.384615 6:0.750000 7:-0.508772 8:1.000000 9:1.000000 10:-0.910448 11:-1.000000 12:0.000000 13:-1.000000 14:-1.000000
+1  1:1.000000 2:-1.000000 3:-0.714286 4:-1.000000 5:0.230769 6:-0.250000 7:-0.877193 8:1.000000 9:1.000000 10:-0.940299 11:1.000000 12:0.000000 13:-0.880000 14:-0.980000
+1  1:1.000000 2:-0.832180 3:-0.321429 4:0.000000 5:0.538462 6:-0.250000 7:-0.929825 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.940000 14:-0.992000
+1  1:1.000000 2:-0.731729 3:-0.886786 4:-1.000000 5:0.230769 6:-0.250000 7:-0.783509 8:1.000000 9:1.000000 10:-0.820896 11:-1.000000 12:0.000000 13:-0.920000 14:-1.000000
-1  1:1.000000 2:-0.536241 3:-0.750000 4:0.000000 5:0.230769 6:-0.250000 7:-0.754386 8:1.000000 9:1.000000 10:-0.910448 11:1.000000 12:0.000000 13:-0.671000 14:-1.000000
+1  1:-1.000000 2:-0.035188 3:-0.250000 4:0.000000 5:0.538462 6:-0.250000 7:-0.649123 8:1.000000 9:1.000000 10:-0.791045 11:1.000000 12:0.000000 13:-1.000000 14:-1.000000
-1  1:-1.000000 2:-0.464060 3:-0.750000 4:0.000000 5:-0.846154 6:-0.250000 7:-0.789474 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.700000 14:-1.000000
+1  1:1.000000 2:-0.117895 3:-0.973214 4:-1.000000 5:0.076923 6:-0.250000 7:-0.973684 8:1.000000 9:1.000000 10:-0.761194 11:1.000000 12:0.000000 13:-0.700000 14:-0.996760
+1  1:1.000000 2:-0.375940 3:-0.711429 4:-1.000000 5:-0.692308 6:0.000000 7:-0.403509 8:1.000000 9:1.000000 10:-0.791045 11:1.000000 12:0.000000 13:-0.805000 14:-1.000000
-1  1:1.000000 2:-0.127820 3:-0.785714 4:0.000000 5:-0.692308 6:0.000000 7:-0.929825 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-0.996000
+1  1:-1.000000 2:-0.799398 3:-0.464286 4:0.000000 5:-0.538462 6:-0.250000 7:-0.894737 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.840000 14:-0.995320
+1  1:-1.000000 2:-0.774436 3:-0.833214 4:0.000000 5:-0.692308 6:0.000000 7:-0.964912 8:1.000000 9:1.000000 10:-0.880597 11:-1.000000 12:-1.000000 13:-0.920000 14:-1.000000
+1  1:1.000000 2:-0.611429 3:-0.696429 4:0.000000 5:0.846154 6:-0.250000 7:-0.698947 8:1.000000 9:1.000000 10:-0.970149 11:1.000000 12:0.000000 13:-0.880000 14:-1.000000
+1  1:1.000000 2:-0.147970 3:-0.925714 4:0.000000 5:0.230769 6:-0.250000 7:-0.649123 8:1.000000 9:1.000000 10:-0.820896 11:1.000000 12:0.000000 13:-0.500000 14:-0.800000
-1  1:1.000000 2:-0.859549 3:-0.256071 4:-1.000000 5:-0.230769 6:-0.250000 7:-0.991228 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.880000 14:-0.992500
-1  1:-1.000000 2:-0.581353 3:-0.892857 4:0.000000 5:-0.076923 6:-0.250000 7:-0.859649 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:-0.632000 14:-1.000000
+1  1:-1.000000 2:-0.844511 3:-0.339286 4:-1.000000 5:0.076923 6:-0.250000 7:-0.929825 8:1.000000 9:1.000000 10:-0.880597 11:1.000000 12:0.000000 13:-0.920000 14:-0.990000
-1  1:-1.000000 2:-0.556391 3:-0.928571 4:0.000000 5:0.538462 6:-0.250000 7:-0.929825 8:1.000000 9:1.000000 10:-0.940299 11:1.000000 12:0.000000 13:-0.833000 14:-0.990000
-1  1:1.000000 2:0.466165 3:-0.089286 4:-1.000000 5:0.076923 6:0.750000 7:-0.649123 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.888000 14:-1.000000
+1  1:-1.000000 2:-0.706767 3:-0.357143 4:0.000000 5:0.538462 6:-0.250000 7:-0.403509 8:1.000000 9:1.000000 10:-0.850746 11:1.000000 12:0.000000 13:-0.880000 14:-1.000000
-1  1:1.000000 2:-0.353383 3:-0.773929 4:0.000000 5:1.000000 6:0.750000 7:-0.736842 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.320000 14:-1.000000
+1  1:-1.000000 2:-0.766917 3:-0.571429 4:0.000000 5:-0.230769 6:-0.250000 7:-0.824561 8:1.000000 9:1.000000 10:-0.910448 11:-1.000000 12:0.000000 13:-0.920000 14:-0.981640
+1  1:1.000000 2:-0.756992 3:-0.214286 4:0.000000 5:1.000000 6:-0.250000 7:-0.979649 8:1.000000 9:1.000000 10:-0.820896 11:-1.000000 12:0.000000 13:-0.879000 14:-1.000000
+1  1:1.000000 2:-0.175338 3:-0.711429 4:0.000000 5:0.846154 6:0.750000 7:-0.508772 8:1.000000 9:1.000000 10:-0.761194 11:-1.000000 12:0.000000 13:-0.680000 14:-1.000000
+1  1:1.000000 2:-0.145263 3:-0.640000 4:0.000000 5:0.538462 6:0.750000 7:-0.105263 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.908000 14:-1.000000
+1  1:1.000000 2:-0.430978 3:-0.357143 4:-1.000000 5:0.230769 6:0.750000 7:-0.631579 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.846000 14:-1.000000
-1  1:-1.000000 2:-0.398496 3:-0.946429 4:0.000000 5:-0.538462 6:0.000000 7:-0.929825 8:1.000000 9:1.000000 10:-0.910448 11:1.000000 12:0.000000 13:-0.788000 14:-1.000000
+1  1:1.000000 2:-0.641504 3:-0.107143 4:0.000000 5:0.846154 6:-0.250000 7:-0.915088 8:1.000000 9:1.000000 10:1.000000 11:1.000000 12:0.000000 13:-0.860000 14:-0.994840
+1  1:1.000000 2:-0.681805 3:-0.526786 4:-1.000000 5:-0.846154 6:-0.250000 7:-0.614035 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-0.900000 14:-1.000000
+1  1:1.000000 2:-0.711880 3:-0.169643 4:-1.000000 5:0.230769 6:-0.250000 7:-0.941404 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.840000 14:-0.994000
+1  1:1.000000 2:-0.521203 3:-0.898929 4:0.000000 5:0.230769 6:0.750000 7:-0.947368 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.760000 14:-0.998000
-1  1:1.000000 2:-0.295639 3:-0.714286 4:0.000000 5:0.076923 6:0.000000 7:-0.649123 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-0.720000 14:-1.000000
-1  1:1.000000 2:-0.456241 3:-0.821429 4:0.000000 5:-0.230769 6:-0.250000 7:-0.473684 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.477000 14:-1.000000
+1  1:-1.000000 2:-0.791880 3:-0.868929 4:0.000000 5:0.538462 6:-0.250000 7:-0.853684 8:1.000000 9:1.000000 10:-0.850746 11:-1.000000 12:0.000000 13:-0.780000 14:-0.949940
+1  1:-1.000000 2:-0.348271 3:-0.142857 4:0.000000 5:0.538462 6:0.750000 7:-0.017544 8:1.000000 9:1.000000 10:-0.761194 11:-1.000000 12:0.000000 13:-1.000000 14:-0.868200
+1  1:1.000000 2:-0.453534 3:-0.681429 4:0.000000 5:0.846154 6:0.750000 7:-0.576140 8:1.000000 9:1.000000 10:-0.910448 11:-1.000000 12:0.000000 13:-0.689000 14:-0.994000
+1  1:1.000000 2:-0.533835 3:0.056429 4:0.000000 5:-0.230769 6:-0.250000 7:-0.646316 8:1.000000 9:1.000000 10:-0.850746 11:1.000000 12:0.000000 13:-0.832000 14:-1.000000
-1  1:-1.000000 2:-0.553985 3:-0.747143 4:0.000000 5:-0.692308 6:0.000000 7:-0.964912 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.829000 14:-1.000000
+1  1:1.000000 2:-0.090226 3:-0.857143 4:0.000000 5:-0.076923 6:-0.250000 7:-0.877193 8:1.000000 9:1.000000 10:-0.940299 11:1.000000 12:0.000000 13:-1.000000 14:-0.999700
-1  1:1.000000 2:-0.709173 3:-0.958214 4:0.000000 5:0.076923 6:0.750000 7:-0.994035 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.820000 14:-1.000000
+1  1:1.000000 2:-0.661654 3:-0.196429 4:0.000000 5:0.076923 6:-0.250000 7:-0.824561 8:1.000000 9:1.000000 10:-0.492537 11:-1.000000 12:0.000000 13:-0.800000 14:-0.975840
+1  1:-1.000000 2:-0.849624 3:-0.464286 4:0.000000 5:0.538462 6:-0.250000 7:-0.809825 8:1.000000 9:1.000000 10:-0.850746 11:-1.000000 12:0.000000 13:-0.816000 14:-0.465480
-1  1:1.000000 2:-0.278195 3:-0.500000 4:0.000000 5:0.538462 6:0.750000 7:-0.192982 8:1.000000 9:1.000000 10:-0.791045 11:1.000000 12:0.000000 13:-0.700000 14:-0.999900
-1  1:1.000000 2:-0.082707 3:-0.214286 4:-1.000000 5:-0.846154 6:-0.250000 7:-0.894737 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:-1.000000 14:-1.000000
+1  1:1.000000 2:0.375940 3:-0.803571 4:0.000000 5:0.230769 6:-0.250000 7:-0.877193 8:1.000000 9:1.000000 10:-0.850746 11:1.000000 12:0.000000 13:-0.940000 14:-0.998840
+1  1:-1.000000 2:-0.802105 3:-0.285714 4:0.000000 5:0.076923 6:0.750000 7:-0.929825 8:1.000000 9:1.000000 10:-0.880597 11:-1.000000 12:0.000000 13:-0.950000 14:-0.970700
+1  1:1.000000 2:-0.646617 3:-0.973214 4:0.000000 5:-0.076923 6:-0.250000 7:-0.982456 8:1.000000 9:1.000000 10:-0.910448 11:-1.000000 12:0.000000 13:-0.740000 14:-0.697840
+1  1:1.000000 2:-0.415940 3:-0.925714 4:0.000000 5:0.692308 6:0.750000 7:-0.543860 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.836000 14:-0.374300
-1  1:-1.000000 2:-0.651729 3:-0.851071 4:0.000000 5:0.076923 6:0.750000 7:-0.807018 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.640000 14:-0.999980
+1  1:-1.000000 2:-0.669173 3:-0.785714 4:0.000000 5:0.538462 6:0.750000 7:-0.871228 8:1.000000 9:1.000000 10:-0.432836 11:-1.000000 12:0.000000 13:-1.000000 14:-0.990000
+1  1:1.000000 2:-0.486316 3:-1.000000 4:0.000000 5:0.230769 6:-0.250000 7:-0.912281 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.798000 14:-1.000000
-1  1:1.000000 2:0.077594 3:0.357143 4:0.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.906000 14:-1.000000
-1  1:-1.000000 2:-0.393384 3:-0.886786 4:-1.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.680000 14:-1.000000
+1  1:1.000000 2:-0.711880 3:-0.892857 4:0.000000 5:0.076923 6:0.750000 7:-0.900702 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.578000 14:-0.996000
+1  1:1.000000 2:0.020150 3:-0.979286 4:0.000000 5:0.076923 6:0.000000 7:0.052632 8:1.000000 9:1.000000 10:-0.402985 11:-1.000000 12:0.000000 13:-1.000000 14:-0.700000
+1  1:-1.000000 2:-0.526316 3:-0.967143 4:0.000000 5:-0.538462 6:-0.250000 7:-0.962105 8:1.000000 9:1.000000 10:-0.880597 11:-1.000000 12:0.000000 13:-0.620000 14:-0.990000
+1  1:1.000000 2:0.223158 3:-0.964286 4:-1.000000 5:-0.538462 6:0.750000 7:-0.722105 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.820000 14:-0.993720
+1  1:1.000000 2:-0.112782 3:-0.785714 4:0.000000 5:0.538462 6:0.750000 7:-0.578947 8:1.000000 9:1.000000 10:-0.671642 11:-1.000000 12:0.000000 13:-0.920000 14:-1.000000
-1  1:1.000000 2:-0.661654 3:-0.142857 4:0.000000 5:-0.538462 6:-0.250000 7:-0.842105 8:1.000000 9:1.000000 10:-0.940299 11:1.000000 12:0.000000 13:-0.880000 14:-0.999900
-1  1:1.000000 2:-0.721805 3:-0.955357 4:-1.000000 5:-0.230769 6:-0.250000 7:-0.991228 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.820000 14:-0.999980
+1  1:-1.000000 2:-0.418647 3:-0.669643 4:0.000000 5:0.538462 6:0.750000 7:-0.885965 8:1.000000 9:1.000000 10:-0.940299 11:-1.000000 12:0.000000 13:-1.000000 14:-1.000000
+1  1:1.000000 2:0.288120 3:0.321429 4:0.000000 5:-0.846154 6:0.000000 7:0.052632 8:1.000000 9:1.000000 10:-0.492537 11:1.000000 12:0.000000 13:-1.000000 14:-1.000000
+1  1:-1.000000 2:-0.085113 3:-0.523929 4:0.000000 5:0.538462 6:-0.250000 7:-0.482456 8:1.000000 9:1.000000 10:-0.910448 11:1.000000 12:0.000000 13:-1.000000 14:-1.000000
+1  1:-1.000000 2:-0.080301 3:-1.000000 4:0.000000 5:0.076923 6:-0.250000 7:-0.824561 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-1.000000
+1  1:1.000000 2:-0.686617 3:-0.937500 4:0.000000 5:0.538462 6:-0.250000 7:-0.675439 8:1.000000 9:1.000000 10:-0.940299 11:1.000000 12:0.000000 13:-0.480000 14:-0.960000
+1  1:-1.000000 2:-0.496241 3:-0.535714 4:0.000000 5:0.076923 6:0.000000 7:-0.719298 8:1.000000 9:1.000000 10:-0.791045 11:1.000000 12:0.000000 13:-1.000000 14:-0.938700
-1  1:1.000000 2:-0.383459 3:-0.875000 4:0.000000 5:0.230769 6:0.000000 7:-0.982456 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.837000 14:-1.000000
+1  1:1.000000 2:-0.651729 3:-0.958571 4:0.000000 5:0.076923 6:-0.250000 7:-0.979649 8:1.000000 9:1.000000 10:-0.791045 11:1.000000 12:0.000000 13:-0.904000 14:-0.897520
+1  1:-1.000000 2:-0.170526 3:-0.928571 4:0.000000 5:-0.692308 6:0.000000 7:-0.842105 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-1.000000 14:-0.994000
-1  1:1.000000 2:-0.115188 3:-0.839286 4:0.000000 5:-0.692308 6:0.000000 7:-0.947368 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.440000 14:-1.000000
-1  1:1.000000 2:-0.548872 3:-0.916786 4:0.000000 5:-0.538462 6:-0.250000 7:-0.964912 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:-0.720000 14:-1.000000
+1  1:1.000000 2:-0.461053 3:-0.940714 4:0.000000 5:1.000000 6:-0.250000 7:-0.906316 8:1.000000 9:1.000000 10:-0.761194 11:1.000000 12:0.000000 13:-0.697000 14:-0.934200
+1  1:1.000000 2:-0.804511 3:-0.288571 4:0.000000 5:0.384615 6:-0.750000 7:-1.000000 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-1.000000
+1  1:1.000000 2:-0.060150 3:-0.392857 4:0.000000 5:0.846154 6:0.750000 7:-0.017544 8:1.000000 9:1.000000 10:-0.970149 11:1.000000 12:0.000000 13:-0.912000 14:-0.960000
+1  1:-1.000000 2:-0.726917 3:-0.836429 4:0.000000 5:0.538462 6:0.750000 7:-0.839298 8:1.000000 9:1.000000 10:-0.791045 11:1.000000 12:0.000000 13:-0.860000 14:-0.952320
+1  1:-1.000000 2:-0.791880 3:-0.785714 4:0.000000 5:0.538462 6:-0.250000 7:-0.988421 8:1.000000 9:1.000000 10:-0.910448 11:-1.000000 12:0.000000 13:-0.900000 14:-0.999880
+1  1:-1.000000 2:-0.877293 3:-0.214286 4:0.000000 5:1.000000 6:0.750000 7:-0.929825 8:1.000000 9:1.000000 10:-0.671642 11:-1.000000 12:0.000000 13:-1.000000 14:-0.940000
-1  1:1.000000 2:-0.182857 3:-0.839286 4:-1.000000 5:1.000000 6:0.750000 7:-0.298246 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.824000 14:-1.000000
+1  1:1.000000 2:0.283308 3:1.000000 4:-1.000000 5:0.076923 6:-0.250000 7:1.000000 8:1.000000 9:1.000000 10:0.194030 11:-1.000000 12:0.000000 13:-1.000000 14:-0.999700
+1  1:-1.000000 2:0.513684 3:-0.988214 4:0.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.768000 14:-0.998000
+1  1:-1.000000 2:-0.739248 3:-0.196429 4:-1.000000 5:1.000000 6:0.750000 7:-0.947368 8:1.000000 9:1.000000 10:-0.880597 11:-1.000000 12:0.000000 13:-1.000000 14:-0.993580
-1  1:-1.000000 2:-0.649023 3:-0.919643 4:0.000000 5:0.538462 6:-0.250000 7:-0.909474 8:1.000000 9:1.000000 10:-0.940299 11:-1.000000 12:0.000000 13:-0.800000 14:-1.000000
+1  1:1.000000 2:0.270677 3:-0.107143 4:0.000000 5:-0.538462 6:0.750000 7:-0.438596 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.976000 14:-0.959440
+1  1:-1.000000 2:-0.556391 3:-0.782857 4:-1.000000 5:1.000000 6:0.750000 7:-0.821754 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.930000 14:-1.000000
+1  1:1.000000 2:0.040000 3:-0.142857 4:0.000000 5:-0.076923 6:-0.250000 7:0.122807 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:-0.890000 14:-1.000000
+1  1:-1.000000 2:-0.569023 3:0.071429 4:-1.000000 5:0.384615 6:1.000000 7:-1.000000 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-0.735760
+1  1:1.000000 2:-0.355790 3:-0.821429 4:0.000000 5:-0.538462 6:-0.250000 7:-0.684211 8:1.000000 9:1.000000 10:-0.791045 11:-1.000000 12:0.000000 13:-0.850000 14:-0.974600
+1  1:1.000000 2:0.075188 3:-0.458214 4:0.000000 5:-0.692308 6:0.000000 7:-0.467719 8:1.000000 9:1.000000 10:-0.552239 11:1.000000 12:0.000000 13:-1.000000 14:-0.900000
-1  1:1.000000 2:1.000000 3:-0.607143 4:0.000000 5:0.076923 6:-0.250000 7:-0.962105 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-0.993200
+1  1:1.000000 2:-0.448722 3:-0.714286 4:0.000000 5:-0.076923 6:-0.250000 7:-0.824561 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.640000 14:-1.000000
+1  1:1.000000 2:-0.385865 3:-0.345000 4:0.000000 5:0.076923 6:-0.250000 7:-0.684211 8:1.000000 9:1.000000 10:-0.641791 11:1.000000 12:0.000000 13:-1.000000 14:-0.995580
-1  1:1.000000 2:-0.112782 3:0.800714 4:0.000000 5:0.538462 6:0.750000 7:-0.985263 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.240000 14:-0.998200
+1  1:1.000000 2:0.393384 3:0.035714 4:0.000000 5:-1.000000 6:-1.000000 7:0.263158 8:1.000000 9:1.000000 10:-0.552239 11:1.000000 12:0.000000 13:-1.000000 14:-0.980000
+1  1:1.000000 2:-0.571429 3:-0.857143 4:0.000000 5:-0.538462 6:0.750000 7:-0.707719 8:1.000000 9:1.000000 10:-0.940299 11:1.000000 12:0.000000 13:-0.819000 14:-1.000000
+1  1:-1.000000 2:-0.263158 3:-0.571429 4:0.000000 5:-0.538462 6:-0.250000 7:-0.929825 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-1.000000 14:-1.000000
+1  1:1.000000 2:-0.288120 3:-0.854286 4:0.000000 5:0.230769 6:-0.250000 7:-0.997193 8:1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.600000 14:-0.884000
+1  1:1.000000 2:-0.471278 3:0.392857 4:0.000000 5:0.076923 6:-0.250000 7:-0.508772 8:1.000000 9:1.000000 10:-0.522388 11:-1.000000 12:0.000000 13:-1.000000 14:-0.900000
+1  1:1.000000 2:-0.368421 3:0.071429 4:0.000000 5:0.692308 6:0.500000 7:-0.622807 8:1.000000 9:1.000000 10:-0.731343 11:1.000000 12:0.000000 13:-1.000000 14:-0.997320
+1  1:1.000000 2:-0.796992 3:-0.827500 4:0.000000 5:0.076923 6:-0.250000 7:-0.859649 8:1.000000 9:1.000000 10:-0.671642 11:1.000000 12:0.000000 13:-0.800000 14:-0.940000
+1  1:-1.000000 2:-0.185564 3:-0.285714 4:0.000000 5:0.538462 6:0.750000 7:-0.877193 8:1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.971000 14:-0.983260
+1  1:1.000000 2:-0.799398 3:-0.868929 4:0.000000 5:0.076923 6:-0.250000 7:-0.842105 8:1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.900000 14:-0.997000
